# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    17      2     16      0              1192.93          3.08000E-03          8.03000E+08
    10      2     11      1              1194.96          2.08000E-02          1.07000E+09
    13      2     12      1              1195.60          2.08000E-02          9.39000E+08
     4      2      5      2              1197.64          2.17000E-02          1.45000E+09
     7      2      6      2              1197.68          3.25000E-02          1.23000E+09
     5      2      6      2              1203.93          2.23000E-02          1.37000E+09
     8      2      7      2              1203.95          3.33000E-02          1.17000E+09
    15      2     16      0              1205.12          4.47000E-03          8.66000E+08
    11      2     12      1              1206.08          2.09000E-02          1.02000E+09
    18      2     17      0              1206.69          2.90000E-03          7.75000E+08
    14      2     13      1              1206.71          2.03000E-02          9.27000E+08
     9      2      8      2              1211.11          3.41000E-02          1.12000E+09
     6      2      7      2              1211.11          2.29000E-02          1.30000E+09
    12      2     13      1              1217.91          2.10000E-02          9.83000E+08
    15      2     14      1              1218.53          1.98000E-02          8.66000E+08
    10      2      9      2              1219.11          3.49000E-02          1.07000E+09
     7      2      8      2              1219.16          2.35000E-02          1.23000E+09
    16      2     17      0              1219.49          4.38000E-03          8.35000E+08
    19      2     18      0              1221.05          2.75000E-03          7.49000E+08
    11      2     10      2              1227.93          3.58000E-02          1.02000E+09
     8      2      9      2              1228.04          2.43000E-02          1.17000E+09
    13      2     14      1              1230.43          2.12000E-02          9.39000E+08
    16      2     15      1              1231.02          1.93000E-02          8.35000E+08
     2      2      1      3              1234.18          6.40000E-03          1.63000E+09
    17      2     18      0              1234.44          4.29000E-03          8.03000E+08
     3      2      2      3              1235.66          6.50000E-03          1.53000E+09
     0      2      1      3              1235.79          2.40000E-03          1.86000E+09
    20      2     19      0              1235.98          2.62000E-03          7.24000E+08
    12      2     11      2              1237.54          3.66000E-02          9.83000E+08
     9      2     10      2              1237.72          2.51000E-02          1.12000E+09
     4      2      3      3              1238.12          7.04000E-03          1.45000E+09
     5      2      4      3              1241.56          7.82000E-03          1.37000E+09
     2      2      3      3              1241.85          2.81000E-03          1.63000E+09
    14      2     15      1              1243.61          2.13000E-02          9.27000E+08
    17      2     16      1              1244.14          1.89000E-02          8.03000E+08
     6      2      5      3              1245.97          8.79000E-03          1.30000E+09
     3      2      4      3              1246.35          2.88000E-03          1.53000E+09
