# Data for C+ transitions (P and R) 
#  Number of transitions: 5619 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    18      0     19      1              1152.28          4.74400E-02          1.09855E+09
    18      0     17      1              1117.47          2.13300E-02          1.09855E+09
    18      0     19      2              1193.28          3.97800E-02          1.09855E+09
    18      0     17      2              1158.20          3.57300E-02          1.09855E+09
    18      0     19      3              1233.80          1.68500E-02          1.09855E+09
    18      0     17      3              1198.74          2.45400E-02          1.09855E+09
    18      0     19      4              1273.29          3.43600E-03          1.09855E+09
    18      0     17      4              1238.65          6.37300E-03          1.09855E+09
    18      0     19      5              1311.04          7.02000E-05          1.09855E+09
    18      0     17      5              1277.33          7.48700E-04          1.09855E+09
    18      0     19      6              1346.11          7.20600E-06          1.09855E+09
    18      0     17      6              1314.05          8.63300E-05          1.09855E+09
    18      0     19      7              1377.25          1.66000E-05          1.09855E+09
    18      0     17      7              1347.81          1.34100E-05          1.09855E+09
    18      0     17      8              1377.30          2.10800E-06          1.09855E+09
    19      0     20      0              1119.92          3.04100E-03          9.57384E+08
    19      0     18      0              1084.59          1.83300E-02          9.57384E+08
    19      0     20      1              1160.47          3.96900E-02          9.57384E+08
    19      0     18      1              1124.74          8.88700E-03          9.57384E+08
    19      0     20      2              1200.81          2.99800E-02          9.57384E+08
    19      0     18      2              1164.91          6.65700E-03          9.57384E+08
