# Data for B+ transitions (P and R) 
#  Number of transitions: 18726 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    14      0     13      8              1629.56          4.87900E-03          1.62486E+09
    14      0     15      9              1709.44          1.73200E-06          1.62486E+09
    14      0     13      9              1675.69          1.50600E-04          1.62486E+09
    14      0     13     10              1714.30          1.45600E-05          1.62486E+09
    15      0     16      0              1239.65          4.30900E-04          1.59288E+09
    15      0     14      0              1199.71          2.79500E-04          1.59288E+09
    15      0     16      1              1295.04          4.04300E-03          1.59288E+09
    15      0     14      1              1253.84          2.85500E-03          1.59288E+09
    15      0     16      2              1351.49          1.69600E-02          1.59288E+09
    15      0     14      2              1309.20          1.32100E-02          1.59288E+09
    15      0     16      3              1408.58          4.14800E-02          1.59288E+09
    15      0     14      3              1365.45          3.62400E-02          1.59288E+09
    15      0     16      4              1465.74          6.42400E-02          1.59288E+09
    15      0     14      4              1422.12          6.45000E-02          1.59288E+09
    15      0     16      5              1522.18          6.32500E-02          1.59288E+09
    15      0     14      5              1478.57          7.59000E-02          1.59288E+09
    15      0     16      6              1576.84          3.69900E-02          1.59288E+09
    15      0     14      6              1533.94          5.69400E-02          1.59288E+09
    15      0     16      7              1628.35          1.04700E-02          1.59288E+09
    15      0     14      7              1587.10          2.42300E-02          1.59288E+09
    15      0     16      8              1674.81          7.04500E-04          1.59288E+09
    15      0     14      8              1636.53          4.22900E-03          1.59288E+09
    15      0     16      9              1713.63          1.69500E-05          1.59288E+09
    15      0     14      9              1680.23          6.10000E-05          1.59288E+09
    15      0     14     10              1715.45          1.93200E-05          1.59288E+09
    16      0     17      0              1254.46          4.02300E-04          1.55957E+09
    16      0     15      0              1212.51          2.49400E-04          1.55957E+09
    16      0     17      1              1309.87          3.87900E-03          1.55957E+09
    16      0     15      1              1266.66          2.63200E-03          1.55957E+09
    16      0     17      2              1366.19          1.66900E-02          1.55957E+09
    16      0     15      2              1321.93          1.25600E-02          1.55957E+09
    16      0     17      3              1422.96          4.16800E-02          1.55957E+09
    16      0     15      3              1377.94          3.54500E-02          1.55957E+09
    16      0     17      4              1479.54          6.53600E-02          1.55957E+09
    16      0     15      4              1434.17          6.45600E-02          1.55957E+09
    16      0     17      5              1535.07          6.41500E-02          1.55957E+09
    16      0     15      5              1489.92          7.69800E-02          1.55957E+09
    16      0     17      6              1588.41          3.61800E-02          1.55957E+09
    16      0     15      6              1544.27          5.74400E-02          1.55957E+09
    16      0     17      7              1638.00          9.06600E-03          1.55957E+09
    16      0     15      7              1595.98          2.33200E-02          1.55957E+09
    16      0     17      8              1681.76          3.50600E-04          1.55957E+09
    16      0     15      8              1643.40          3.42900E-03          1.55957E+09
    16      0     15      9              1684.32          7.76600E-06          1.55957E+09
    17      0     18      0              1269.90          3.77000E-04          1.52554E+09
    17      0     16      0              1226.01          2.23300E-04          1.52554E+09
    17      0     18      1              1325.28          3.74100E-03          1.52554E+09
    17      0     16      1              1280.16          2.43700E-03          1.52554E+09
    17      0     18      2              1381.41          1.65100E-02          1.52554E+09
    17      0     16      2              1335.30          1.20000E-02          1.52554E+09
    17      0     18      3              1437.78          4.20900E-02          1.52554E+09
    17      0     16      3              1391.00          3.48500E-02          1.52554E+09
    17      0     18      4              1493.67          6.67000E-02          1.52554E+09
    17      0     16      4              1446.72          6.48600E-02          1.52554E+09
    17      0     18      5              1548.15          6.49100E-02          1.52554E+09
    17      0     16      5              1501.67          7.81400E-02          1.52554E+09
    17      0     18      6              1599.94          3.48300E-02          1.52554E+09
    17      0     16      6              1554.85          5.75900E-02          1.52554E+09
    17      0     18      7              1647.32          7.37200E-03          1.52554E+09
    17      0     16      7              1604.90          2.19100E-02          1.52554E+09
    17      0     18      8              1687.91          9.70900E-05          1.52554E+09
    17      0     16      8              1650.02          2.51700E-03          1.52554E+09
    17      0     16      9              1687.68          6.15000E-06          1.52554E+09
    18      0     19      0              1285.92          3.55500E-04          1.49048E+09
    18      0     17      0              1240.17          2.01000E-04          1.49048E+09
    18      0     19      1              1341.23          3.63000E-03          1.49048E+09
    18      0     17      1              1294.30          2.27000E-03          1.49048E+09
    18      0     19      2              1397.11          1.64400E-02          1.49048E+09
