# Data for B'+ transitions (P and R) 
#  Number of transitions: 2229 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     7      1      8     11              1264.24          3.99900E-07          2.98013E+08
     7      1      6     11              1254.13          6.42400E-07          2.98013E+08
     7      1      8     12              1281.60          4.29800E-09          2.98013E+08
     7      1      6     12              1273.63          3.19400E-07          2.98013E+08
     7      1      6     13              1286.90          1.14700E-07          2.98013E+08
     8      1      9      0               917.66          1.35100E-03          2.90464E+08
     8      1      9      1               951.78          2.38200E-03          2.90464E+08
     8      1      7      1               936.44          9.48300E-03          2.90464E+08
     8      1      9      2               986.29          4.38200E-04          2.90464E+08
     8      1      7      2               970.69          4.71000E-03          2.90464E+08
     8      1      9      3              1021.02          8.25800E-04          2.90464E+08
     8      1      7      3              1005.23          9.98200E-06          2.90464E+08
     8      1      9      4              1055.76          3.76300E-03          2.90464E+08
     8      1      7      4              1039.87          4.10300E-03          2.90464E+08
     8      1      9      5              1090.23          3.48200E-03          2.90464E+08
     8      1      7      5              1074.34          6.14700E-03          2.90464E+08
     8      1      9      6              1124.08          1.20900E-03          2.90464E+08
     8      1      7      6              1108.35          2.98500E-03          2.90464E+08
     8      1      9      7              1156.89          1.21700E-04          2.90464E+08
     8      1      7      7              1141.49          5.21500E-04          2.90464E+08
     8      1      9      8              1188.09          4.04300E-09          2.90464E+08
     8      1      7      8              1173.27          1.45400E-05          2.90464E+08
     8      1      9      9              1217.00          1.13500E-06          2.90464E+08
     8      1      7      9              1203.07          1.30900E-06          2.90464E+08
     8      1      9     10              1242.77          7.21800E-08          2.90464E+08
     8      1      7     10              1230.11          2.95700E-07          2.90464E+08
     8      1      9     11              1264.28          9.12300E-09          2.90464E+08
     8      1      7     11              1253.43          7.78200E-08          2.90464E+08
     8      1      9     12              1280.08          2.00100E-09          2.90464E+08
     8      1      7     12              1271.81          7.62200E-09          2.90464E+08
     8      1      7     13              1283.56          3.26200E-09          2.90464E+08
     9      1     10      0               923.11          1.29300E-03          2.81946E+08
     9      1     10      1               957.15          2.29900E-03          2.81946E+08
     9      1      8      1               940.26          9.34600E-03          2.81946E+08
     9      1     10      2               991.54          4.28700E-04          2.81946E+08
     9      1      8      2               974.39          4.77600E-03          2.81946E+08
     9      1     10      3              1026.10          7.82400E-04          2.81946E+08
     9      1      8      3              1008.76          3.50700E-06          2.81946E+08
     9      1     10      4              1060.60          3.56800E-03          2.81946E+08
     9      1      8      4              1043.17          3.95700E-03          2.81946E+08
     9      1     10      5              1094.76          3.26900E-03          2.81946E+08
     9      1      8      5              1077.37          6.05300E-03          2.81946E+08
     9      1     10      6              1128.20          1.09700E-03          2.81946E+08
     9      1      8      6              1111.03          2.95200E-03          2.81946E+08
     9      1     10      7              1160.49          9.52900E-05          2.81946E+08
     9      1      8      7              1143.73          5.03100E-04          2.81946E+08
     9      1     10      8              1191.03          2.43100E-07          2.81946E+08
     9      1      8      8              1174.97          1.17400E-05          2.81946E+08
     9      1     10      9              1219.11          1.19400E-06          2.81946E+08
     9      1      8      9              1204.09          1.72200E-06          2.81946E+08
     9      1     10     10              1243.81          7.95800E-08          2.81946E+08
     9      1      8     10              1230.31          3.18800E-07          2.81946E+08
     9      1     10     11              1263.95          3.10700E-08          2.81946E+08
     9      1      8     11              1252.59          1.54200E-07          2.81946E+08
     9      1     10     12              1277.86          1.01600E-09          2.81946E+08
     9      1      8     12              1269.63          1.57300E-08          2.81946E+08
    10      1     11      0               928.96          1.24300E-03          2.72436E+08
    10      1     11      1               962.90          2.23500E-03          2.72436E+08
    10      1      9      1               944.54          9.20400E-03          2.72436E+08
    10      1     11      2               997.15          4.31700E-04          2.72436E+08
    10      1      9      2               978.52          4.83100E-03          2.72436E+08
    10      1     11      3              1031.50          7.18900E-04          2.72436E+08
    10      1      9      3              1012.70          1.63100E-07          2.72436E+08
    10      1     11      4              1065.73          3.35800E-03          2.72436E+08
    10      1      9      4              1046.86          3.77400E-03          2.72436E+08
    10      1     11      5              1099.53          3.05400E-03          2.72436E+08
    10      1      9      5              1080.75          5.94600E-03          2.72436E+08
    10      1     11      6              1132.51          9.78200E-04          2.72436E+08
    10      1      9      6              1114.00          2.90700E-03          2.72436E+08
    10      1     11      7              1164.20          7.19300E-05          2.72436E+08
    10      1      9      7              1146.21          4.77600E-04          2.72436E+08
    10      1     11      8              1193.99          1.06400E-06          2.72436E+08
    10      1      9      8              1176.83          8.87900E-06          2.72436E+08
    10      1     11      9              1221.12          1.50100E-06          2.72436E+08
    10      1      9      9              1205.20          2.32300E-06          2.72436E+08
    10      1     11     10              1244.60          3.38300E-08          2.72436E+08
    10      1      9     10              1230.46          3.00900E-07          2.72436E+08
    10      1     11     11              1263.14          2.35800E-08          2.72436E+08
    10      1      9     11              1251.55          1.33600E-07          2.72436E+08
    10      1      9     12              1267.02          2.64300E-09          2.72436E+08
    11      1     12      0               935.19          1.19800E-03          2.61899E+08
    11      1     10      0               915.77          3.92600E-03          2.61899E+08
    11      1     12      1               969.02          2.18000E-03          2.61899E+08
    11      1     10      1               949.26          9.00900E-03          2.61899E+08
    11      1     12      2              1003.09          4.48400E-04          2.61899E+08
    11      1     10      2               983.07          4.90100E-03          2.61899E+08
    11      1     12      3              1037.21          6.44100E-04          2.61899E+08
    11      1     10      3              1017.04          1.68700E-06          2.61899E+08
    11      1     12      4              1071.13          3.13300E-03          2.61899E+08
    11      1     10      4              1050.92          3.56700E-03          2.61899E+08
    11      1     12      5              1104.52          2.82800E-03          2.61899E+08
    11      1     10      5              1084.45          5.79400E-03          2.61899E+08
    11      1     12      6              1136.97          8.62300E-04          2.61899E+08
    11      1     10      6              1117.26          2.84700E-03          2.61899E+08
    11      1     12      7              1167.99          5.05000E-05          2.61899E+08
    11      1     10      7              1148.91          4.48900E-04          2.61899E+08
    11      1     12      8              1196.93          2.66300E-06          2.61899E+08
    11      1     10      8              1178.84          5.55100E-06          2.61899E+08
    11      1     12      9              1222.98          1.69000E-06          2.61899E+08
    11      1     10      9              1206.34          2.93400E-06          2.61899E+08
    11      1     12     10              1245.07          1.29300E-08          2.61899E+08
    11      1     10     10              1230.52          2.82700E-07          2.61899E+08
    11      1     12     11              1261.73          7.07200E-09          2.61899E+08
    11      1     10     11              1250.23          8.22700E-08          2.61899E+08
    11      1     10     12              1263.83          1.24200E-11          2.61899E+08
    12      1     13      0               941.79          1.15200E-03          2.50309E+08
    12      1     11      0               921.04          3.74000E-03          2.50309E+08
    12      1     13      1               975.48          2.14000E-03          2.50309E+08
    12      1     11      1               954.40          8.78400E-03          2.50309E+08
    12      1     13      2              1009.36          4.73000E-04          2.50309E+08
    12      1     11      2               988.03          4.96600E-03          2.50309E+08
    12      1     13      3              1043.21          5.60000E-04          2.50309E+08
    12      1     11      3              1021.75          1.08400E-05          2.50309E+08
    12      1     13      4              1076.77          2.89000E-03          2.50309E+08
    12      1     11      4              1055.32          3.32400E-03          2.50309E+08
    12      1     13      5              1109.69          2.60000E-03          2.50309E+08
    12      1     11      5              1088.45          5.61300E-03          2.50309E+08
    12      1     13      6              1141.56          7.45600E-04          2.50309E+08
    12      1     11      6              1120.77          2.76200E-03          2.50309E+08
    12      1     13      7              1171.83          3.14800E-05          2.50309E+08
    12      1     11      7              1151.79          4.13700E-04          2.50309E+08
    12      1     13      8              1199.81          5.15000E-06          2.50309E+08
    12      1     11      8              1180.94          2.89700E-06          2.50309E+08
    12      1     13      9              1224.63          1.84300E-06          2.50309E+08
    12      1     11      9              1207.47          3.99900E-06          2.50309E+08
    12      1     13     10              1245.12          3.17800E-09          2.50309E+08
    12      1     11     10              1230.43          2.45800E-07          2.50309E+08
    12      1     11     11              1248.55          1.09400E-07          2.50309E+08
     0      2      1      2               944.45          3.02800E-05          2.66500E+08
     0      2      1      3               978.55          2.23300E-03          2.66500E+08
     0      2      1      4              1012.87          1.21200E-03          2.66500E+08
     0      2      1      5              1047.19          2.00900E-04          2.66500E+08
     0      2      1      6              1081.25          2.34400E-03          2.66500E+08
     0      2      1      7              1114.72          2.03200E-03          2.66500E+08
     0      2      1      8              1147.16          4.61200E-04          2.66500E+08
     0      2      1      9              1178.06          8.23400E-06          2.66500E+08
     0      2      1     10              1206.76          4.20300E-06          2.66500E+08
     0      2      1     11              1232.48          4.42000E-07          2.66500E+08
     0      2      1     12              1254.21          4.81900E-09          2.66500E+08
     0      2      1     13              1270.76          1.66800E-11          2.66500E+08
     0      2      1     14              1280.66          1.81900E-10          2.66500E+08
     1      2      2      1               912.24          2.27400E-03          2.65726E+08
     1      2      2      2               945.97          3.04900E-05          2.65726E+08
     1      2      0      2               943.12          1.09500E-04          2.65726E+08
     1      2      2      3               980.07          2.41400E-03          2.65726E+08
     1      2      0      3               977.17          7.98100E-03          2.65726E+08
     1      2      2      4              1014.38          1.22600E-03          2.65726E+08
     1      2      0      4              1011.45          4.87700E-03          2.65726E+08
     1      2      2      5              1048.68          3.03400E-04          2.65726E+08
     1      2      0      5              1045.74          3.28900E-04          2.65726E+08
     1      2      2      6              1082.71          2.81700E-03          2.65726E+08
     1      2      0      6              1079.77          6.85200E-03          2.65726E+08
     1      2      2      7              1116.11          2.33000E-03          2.65726E+08
     1      2      0      7              1113.21          6.48500E-03          2.65726E+08
     1      2      2      8              1148.48          5.05300E-04          2.65726E+08
     1      2      0      8              1145.64          1.57400E-03          2.65726E+08
     1      2      2      9              1179.27          7.45900E-06          2.65726E+08
     1      2      0      9              1176.55          3.34400E-05          2.65726E+08
     1      2      2     10              1207.83          5.47200E-06          2.65726E+08
     1      2      0     10              1205.29          1.16100E-05          2.65726E+08
     1      2      2     11              1233.35          4.94400E-07          2.65726E+08
     1      2      0     11              1231.05          1.34300E-06          2.65726E+08
     1      2      2     12              1254.83          9.28900E-08          2.65726E+08
     1      2      0     12              1252.88          3.18900E-07          2.65726E+08
     1      2      2     13              1271.05          5.49100E-09          2.65726E+08
     1      2      0     13              1269.57          8.51600E-08          2.65726E+08
     1      2      2     14              1280.49          4.21300E-09          2.65726E+08
     1      2      0     14              1279.67          2.69000E-08          2.65726E+08
     2      2      3      1               914.30          2.31500E-03          2.64117E+08
     2      2      3      2               948.03          2.63700E-05          2.64117E+08
     2      2      1      2               943.30          7.23900E-05          2.64117E+08
     2      2      3      3               982.12          2.31600E-03          2.64117E+08
     2      2      1      3               977.32          5.67300E-03          2.64117E+08
     2      2      3      4              1016.40          1.08100E-03          2.64117E+08
     2      2      1      4              1011.55          3.70400E-03          2.64117E+08
     2      2      3      5              1050.66          3.88800E-04          2.64117E+08
     2      2      1      5              1045.78          1.49400E-04          2.64117E+08
     2      2      3      6              1084.61          2.97600E-03          2.64117E+08
     2      2      1      6              1079.74          4.50600E-03          2.64117E+08
     2      2      3      7              1117.92          2.37900E-03          2.64117E+08
     2      2      1      7              1113.11          4.36500E-03          2.64117E+08
     2      2      3      8              1150.15          4.86500E-04          2.64117E+08
     2      2      1      8              1145.46          1.08000E-03          2.64117E+08
     2      2      3      9              1180.76          4.22600E-06          2.64117E+08
     2      2      1      9              1176.27          2.80100E-05          2.64117E+08
     2      2      3     10              1209.08          5.57900E-06          2.64117E+08
     2      2      1     10              1204.89          9.01300E-06          2.64117E+08
     2      2      3     11              1234.30          4.34900E-07          2.64117E+08
     2      2      1     11              1230.52          1.33900E-06          2.64117E+08
     2      2      3     12              1255.38          5.14400E-08          2.64117E+08
     2      2      1     12              1252.18          4.56600E-07          2.64117E+08
     2      2      3     13              1271.08          1.12900E-08          2.64117E+08
     2      2      1     13              1268.68          7.70200E-08          2.64117E+08
     2      2      3     14              1279.81          4.35700E-09          2.64117E+08
     2      2      1     14              1278.55          3.43500E-08          2.64117E+08
     3      2      4      1               916.91          2.27700E-03          2.61684E+08
     3      2      4      2               950.63          1.82200E-05          2.61684E+08
     3      2      2      2               944.05          6.63700E-05          2.61684E+08
     3      2      4      3               984.70          2.12300E-03          2.61684E+08
     3      2      2      3               978.01          5.40900E-03          2.61684E+08
     3      2      4      4              1018.93          9.28600E-04          2.61684E+08
     3      2      2      4              1012.18          3.68600E-03          2.61684E+08
     3      2      4      5              1053.11          4.64800E-04          2.61684E+08
     3      2      2      5              1046.33          8.37900E-05          2.61684E+08
     3      2      4      6              1086.96          3.03400E-03          2.61684E+08
     3      2      2      6              1080.20          3.93300E-03          2.61684E+08
     3      2      4      7              1120.12          2.30800E-03          2.61684E+08
     3      2      2      7              1113.44          3.97300E-03          2.61684E+08
     3      2      4      8              1152.15          4.41800E-04          2.61684E+08
     3      2      2      8              1145.65          9.98200E-04          2.61684E+08
     3      2      4      9              1182.50          2.29900E-06          2.61684E+08
     3      2      2      9              1176.29          2.38200E-05          2.61684E+08
     3      2      4     10              1210.50          6.57300E-06          2.61684E+08
     3      2      2     10              1204.70          8.12000E-06          2.61684E+08
     3      2      4     11              1235.29          3.92400E-07          2.61684E+08
     3      2      2     11              1230.09          1.08900E-06          2.61684E+08
     3      2      4     12              1255.83          1.06000E-08          2.61684E+08
     3      2      2     12              1251.46          1.29500E-08          2.61684E+08
     3      2      4     13              1270.82          5.75500E-10          2.61684E+08
     3      2      2     13              1267.59          1.18800E-11          2.61684E+08
     3      2      2     14              1276.98          2.76000E-10          2.61684E+08
     4      2      5      1               920.05          2.26000E-03          2.58437E+08
     4      2      3      1               911.81          4.37900E-03          2.58437E+08
     4      2      5      2               953.75          9.77800E-06          2.58437E+08
     4      2      3      2               945.35          6.13100E-05          2.58437E+08
     4      2      5      3               987.77          1.90900E-03          2.58437E+08
     4      2      3      3               979.25          5.38400E-03          2.58437E+08
     4      2      5      4              1021.93          7.77600E-04          2.58437E+08
     4      2      3      4              1013.33          3.85000E-03          2.58437E+08
     4      2      5      5              1056.01          5.24500E-04          2.58437E+08
     4      2      3      5              1047.37          4.39600E-05          2.58437E+08
     4      2      5      6              1089.71          3.00500E-03          2.58437E+08
     4      2      3      6              1081.11          3.63100E-03          2.58437E+08
     4      2      5      7              1122.67          2.19800E-03          2.58437E+08
     4      2      3      7              1114.20          3.77800E-03          2.58437E+08
     4      2      5      8              1154.45          3.86300E-04          2.58437E+08
     4      2      3      8              1146.21          9.58600E-04          2.58437E+08
     4      2      5      9              1184.47          4.66900E-07          2.58437E+08
     4      2      3      9              1176.60          2.25500E-05          2.58437E+08
     4      2      5     10              1212.04          6.70300E-06          2.58437E+08
     4      2      3     10              1204.73          8.84500E-06          2.58437E+08
     4      2      5     11              1236.28          3.70700E-07          2.58437E+08
     4      2      3     11              1229.76          1.18400E-06          2.58437E+08
     4      2      5     12              1256.12          2.63700E-08          2.58437E+08
     4      2      3     12              1250.69          2.29700E-07          2.58437E+08
     4      2      5     13              1270.19          5.62400E-09          2.58437E+08
     4      2      3     13              1266.27          2.81600E-08          2.58437E+08
     4      2      3     14              1274.94          1.20500E-08          2.58437E+08
     5      2      6      1               923.70          2.26900E-03          2.54384E+08
     5      2      4      1               913.72          4.33800E-03          2.54384E+08
     5      2      6      2               957.37          2.34800E-06          2.54384E+08
     5      2      4      2               947.20          5.90800E-05          2.54384E+08
     5      2      6      3               991.33          1.68300E-03          2.54384E+08
     5      2      4      3               981.01          5.42200E-03          2.54384E+08
     5      2      6      4              1025.39          6.50200E-04          2.54384E+08
     5      2      4      4              1014.99          4.04400E-03          2.54384E+08
     5      2      6      5              1059.33          5.67100E-04          2.54384E+08
     5      2      4      5              1048.90          1.73200E-05          2.54384E+08
     5      2      6      6              1092.84          2.92900E-03          2.54384E+08
     5      2      4      6              1082.47          3.39400E-03          2.54384E+08
     5      2      6      7              1125.56          2.04900E-03          2.54384E+08
     5      2      4      7              1115.35          3.65100E-03          2.54384E+08
     5      2      6      8              1157.01          3.27400E-04          2.54384E+08
     5      2      4      8              1147.11          9.22100E-04          2.54384E+08
     5      2      6      9              1186.62          1.05400E-08          2.54384E+08
     5      2      4      9              1177.19          1.94800E-05          2.54384E+08
     5      2      6     10              1213.66          7.63200E-06          2.54384E+08
     5      2      4     10              1204.94          9.45300E-06          2.54384E+08
     5      2      6     11              1237.23          2.79400E-07          2.54384E+08
     5      2      4     11              1229.50          1.21200E-06          2.54384E+08
     5      2      6     12              1256.20          3.60400E-09          2.54384E+08
     5      2      4     12              1249.85          1.43600E-07          2.54384E+08
     5      2      6     13              1269.11          3.90900E-09          2.54384E+08
     5      2      4     13              1264.69          4.59900E-09          2.54384E+08
     6      2      7      1               927.84          2.33000E-03          2.49596E+08
     6      2      5      1               916.17          4.27000E-03          2.49596E+08
     6      2      7      2               961.46          4.47100E-07          2.49596E+08
     6      2      5      2               949.57          5.72600E-05          2.49596E+08
     6      2      7      3               995.33          1.45300E-03          2.49596E+08
     6      2      5      3               983.29          5.48300E-03          2.49596E+08
     6      2      7      4              1029.27          5.41900E-04          2.49596E+08
     6      2      5      4              1017.14          4.26800E-03          2.49596E+08
     6      2      7      5              1063.04          5.90800E-04          2.49596E+08
     6      2      5      5              1050.89          2.99600E-06          2.49596E+08
     6      2      7      6              1096.33          2.80400E-03          2.49596E+08
     6      2      5      6              1084.26          3.17000E-03          2.49596E+08
     6      2      7      7              1128.74          1.88000E-03          2.49596E+08
     6      2      5      7              1116.89          3.52900E-03          2.49596E+08
     6      2      7      8              1159.80          2.67400E-04          2.49596E+08
     6      2      5      8              1148.33          8.86700E-04          2.49596E+08
     6      2      7      9              1188.91          1.03800E-06          2.49596E+08
     6      2      5      9              1178.03          1.55600E-05          2.49596E+08
     6      2      7     10              1215.32          8.21200E-06          2.49596E+08
     6      2      5     10              1205.30          1.06300E-05          2.49596E+08
     6      2      7     11              1238.08          2.22100E-07          2.49596E+08
     6      2      5     11              1229.27          1.22800E-06          2.49596E+08
     6      2      7     12              1256.00          5.36800E-09          2.49596E+08
     6      2      5     12              1248.89          1.57100E-07          2.49596E+08
     6      2      7     13              1267.46          2.18400E-09          2.49596E+08
     6      2      5     13              1262.79          3.37400E-09          2.49596E+08
     7      2      8      1               932.45          2.47200E-03          2.44228E+08
     7      2      6      1               919.13          4.15100E-03          2.44228E+08
     7      2      8      2               965.99          1.38300E-05          2.44228E+08
     7      2      6      2               952.46          5.92200E-05          2.44228E+08
     7      2      8      3               999.76          1.20800E-03          2.44228E+08
     7      2      6      3               986.06          5.55900E-03          2.44228E+08
     7      2      8      4              1033.56          4.49000E-04          2.44228E+08
     7      2      6      4              1019.76          4.51400E-03          2.44228E+08
     7      2      8      5              1067.12          5.94100E-04          2.44228E+08
     7      2      6      5              1053.32          8.37100E-07          2.44228E+08
     7      2      8      6              1100.13          2.64200E-03          2.44228E+08
     7      2      6      6              1086.45          2.93600E-03          2.44228E+08
     7      2      8      7              1132.18          1.69600E-03          2.44228E+08
     7      2      6      7              1118.78          3.39500E-03          2.44228E+08
     7      2      8      8              1162.78          2.09000E-04          2.44228E+08
     7      2      6      8              1149.85          8.42000E-04          2.44228E+08
     7      2      8      9              1191.30          3.91000E-06          2.44228E+08
     7      2      6      9              1179.09          1.10200E-05          2.44228E+08
     7      2      8     10              1216.96          9.00300E-06          2.44228E+08
     7      2      6     10              1205.78          1.21800E-05          2.44228E+08
     7      2      8     11              1238.76          1.48400E-07          2.44228E+08
     7      2      6     11              1229.05          1.23200E-06          2.44228E+08
     7      2      8     12              1255.42          1.19000E-09          2.44228E+08
     7      2      6     12              1247.77          1.26600E-07          2.44228E+08
     7      2      6     13              1260.50          2.76500E-10          2.44228E+08
     8      2      9      1               937.49          2.75200E-03          2.38672E+08
     8      2      7      1               922.61          3.93500E-03          2.38672E+08
     8      2      9      2               970.95          6.55900E-05          2.38672E+08
     8      2      7      2               955.84          7.04100E-05          2.38672E+08
     8      2      9      3              1004.60          9.33600E-04          2.38672E+08
     8      2      7      3               989.31          5.67400E-03          2.38672E+08
     8      2      9      4              1038.21          3.62400E-04          2.38672E+08
     8      2      7      4              1022.84          4.80500E-03          2.38672E+08
     8      2      9      5              1071.52          5.76200E-04          2.38672E+08
     8      2      7      5              1056.17          1.61100E-05          2.38672E+08
     8      2      9      6              1104.21          2.44400E-03          2.38672E+08
     8      2      7      6              1089.02          2.67300E-03          2.38672E+08
     8      2      9      7              1135.84          1.49700E-03          2.38672E+08
     8      2      7      7              1121.00          3.23300E-03          2.38672E+08
     8      2      9      8              1165.91          1.53200E-04          2.38672E+08
     8      2      7      8              1151.63          7.85200E-04          2.38672E+08
     8      2      9      9              1193.74          8.85700E-06          2.38672E+08
     8      2      7      9              1180.33          6.68500E-06          2.38672E+08
     8      2      9     10              1218.52          9.91900E-06          2.38672E+08
     8      2      7     10              1206.35          1.45100E-05          2.38672E+08
     8      2      9     11              1239.19          7.71200E-08          2.38672E+08
     8      2      7     11              1228.77          1.23600E-06          2.38672E+08
     8      2      9     12              1254.37          2.25000E-09          2.38672E+08
     8      2      7     12              1246.42          1.37900E-07          2.38672E+08
     8      2      7     13              1257.71          6.78600E-10          2.38672E+08
     9      2     10      1               942.95          3.28000E-03          2.33999E+08
     9      2      8      1               926.55          3.52100E-03          2.33999E+08
     9      2     10      2               976.30          2.24300E-04          2.33999E+08
     9      2      8      2               959.67          1.04900E-04          2.33999E+08
     9      2     10      3              1009.79          6.06500E-04          2.33999E+08
     9      2      8      3               993.00          5.89200E-03          2.33999E+08
     9      2     10      4              1043.19          2.69700E-04          2.33999E+08
     9      2      8      4              1026.32          5.19000E-03          2.33999E+08
     9      2     10      5              1076.22          5.40800E-04          2.33999E+08
     9      2      8      5              1059.41          6.14400E-05          2.33999E+08
     9      2     10      6              1108.52          2.19700E-03          2.33999E+08
     9      2      8      6              1091.94          2.34300E-03          2.33999E+08
     9      2     10      7              1139.68          1.28300E-03          2.33999E+08
     9      2      8      7              1123.51          3.01400E-03          2.33999E+08
     9      2     10      8              1169.12          1.02700E-04          2.33999E+08
     9      2      8      8              1153.64          7.15600E-04          2.33999E+08
     9      2     10      9              1196.16          1.64000E-05          2.33999E+08
     9      2      8      9              1181.70          2.67900E-06          2.33999E+08
     9      2     10     10              1219.93          1.07100E-05          2.33999E+08
     9      2      8     10              1206.94          1.73100E-05          2.33999E+08
     9      2     10     11              1239.30          3.05300E-08          2.33999E+08
     9      2      8     11              1228.38          1.21200E-06          2.33999E+08
     9      2     10     12              1252.67          1.66200E-09          2.33999E+08
     9      2      8     12              1244.77          1.17100E-07          2.33999E+08
    10      2     11      0               915.79          3.17400E-03          2.33691E+08
    10      2     11      1               948.76          4.37700E-03          2.33691E+08
    10      2      9      1               930.94          2.71900E-03          2.33691E+08
    10      2     11      2               981.99          7.28900E-04          2.33691E+08
    10      2      9      2               963.93          2.25100E-04          2.33691E+08
    10      2     11      3              1015.30          2.15200E-04          2.33691E+08
    10      2      9      3               997.07          6.34600E-03          2.33691E+08
    10      2     11      4              1048.44          1.50900E-04          2.33691E+08
    10      2      9      4              1030.18          5.74500E-03          2.33691E+08
    10      2     11      5              1081.13          4.86600E-04          2.33691E+08
    10      2      9      5              1062.97          1.73800E-04          2.33691E+08
    10      2     11      6              1113.01          1.86900E-03          2.33691E+08
    10      2      9      6              1095.13          1.88100E-03          2.33691E+08
    10      2     11      7              1143.60          1.03700E-03          2.33691E+08
    10      2      9      7              1126.24          2.67500E-03          2.33691E+08
    10      2     11      8              1172.33          5.87200E-05          2.33691E+08
    10      2      9      8              1155.79          6.21600E-04          2.33691E+08
    10      2     11      9              1198.47          2.66300E-05          2.33691E+08
    10      2      9      9              1183.13          2.85800E-07          2.33691E+08
    10      2     11     10              1221.08          1.21100E-05          2.33691E+08
    10      2      9     10              1207.47          1.98100E-05          2.33691E+08
    10      2     11     11              1238.93          7.77700E-08          2.33691E+08
    10      2      9     11              1227.77          8.52300E-07          2.33691E+08
    10      2      9     12              1242.66          4.59500E-07          2.33691E+08
    11      2     12      0               921.96          4.02100E-03          2.50063E+08
    11      2     12      1               954.83          6.89800E-03          2.50063E+08
    11      2     10      1               935.64          1.20300E-03          2.50063E+08
    11      2     12      2               987.89          2.50800E-03          2.50063E+08
    11      2     10      2               968.47          7.17100E-04          2.50063E+08
    11      2     12      3              1020.97          2.71500E-05          2.50063E+08
    11      2     10      3              1001.42          7.16900E-03          2.50063E+08
    11      2     12      4              1053.82          1.29100E-05          2.50063E+08
    11      2     10      4              1034.25          6.46300E-03          2.50063E+08
    11      2     12      5              1086.12          3.90800E-04          2.50063E+08
    11      2     10      5              1066.71          4.59300E-04          2.50063E+08
    11      2     12      6              1117.49          1.34100E-03          2.50063E+08
    11      2     10      6              1098.44          1.14400E-03          2.50063E+08
    11      2     12      7              1147.44          7.13800E-04          2.50063E+08
    11      2     10      7              1129.02          2.00300E-03          2.50063E+08
    11      2     12      8              1175.36          2.29800E-05          2.50063E+08
    11      2     10      8              1157.90          4.66000E-04          2.50063E+08
    11      2     12      9              1200.46          3.52100E-05          2.50063E+08
    11      2     10      9              1184.43          2.41200E-07          2.50063E+08
    11      2     12     10              1221.74          1.10000E-05          2.50063E+08
    11      2     10     10              1207.73          2.31300E-05          2.50063E+08
    11      2     12     11              1237.78          3.70800E-11          2.50063E+08
    11      2     10     11              1226.71          1.15400E-06          2.50063E+08
    11      2     10     12              1239.80          9.60200E-08          2.50063E+08
    12      2     13      0               930.10          3.37300E-05          2.38012E+08
    12      2     13      1               962.94          1.17500E-03          2.38012E+08
    12      2     11      1               942.40          8.41200E-03          2.38012E+08
    12      2     13      2               995.94          4.89400E-03          2.38012E+08
    12      2     11      2               975.17          2.60400E-03          2.38012E+08
    12      2     13      3              1028.89          5.77700E-03          2.38012E+08
    12      2     11      3              1008.01          2.23900E-05          2.38012E+08
    12      2     13      4              1061.52          1.51900E-03          2.38012E+08
    12      2     11      4              1040.67          3.22500E-04          2.38012E+08
    12      2     13      5              1093.50          1.01600E-04          2.38012E+08
    12      2     11      5              1072.87          1.76300E-04          2.38012E+08
    12      2     13      6              1124.43          1.03800E-03          2.38012E+08
    12      2     11      6              1104.25          1.93300E-03          2.38012E+08
    12      2     13      7              1153.79          4.49100E-04          2.38012E+08
    12      2     11      7              1134.36          1.72400E-03          2.38012E+08
    12      2     13      8              1180.90          1.03400E-06          2.38012E+08
    12      2     11      8              1162.62          2.65000E-04          2.38012E+08
    12      2     13      9              1204.94          3.96600E-05          2.38012E+08
    12      2     11      9              1188.33          5.97500E-06          2.38012E+08
    12      2     13     10              1224.77          6.17900E-06          2.38012E+08
    12      2     11     10              1210.55          1.90900E-05          2.38012E+08
    12      2     11     11              1228.09          3.48200E-07          2.38012E+08
     0      3      1      2               930.99          7.97700E-04          2.09682E+08
     0      3      1      3               964.10          1.46300E-03          2.09682E+08
     0      3      1      4               997.40          4.96500E-05          2.09682E+08
     0      3      1      5              1030.66          1.81100E-03          2.09682E+08
     0      3      1      6              1063.64          5.16500E-04          2.09682E+08
     0      3      1      7              1096.00          4.60600E-04          2.09682E+08
     0      3      1      8              1127.35          1.47300E-03          2.09682E+08
     0      3      1      9              1157.18          4.46900E-04          2.09682E+08
     0      3      1     10              1184.87          2.61400E-07          2.09682E+08
     0      3      1     11              1209.64          2.96900E-05          2.09682E+08
     0      3      1     12              1230.58          1.56000E-06          2.09682E+08
     0      3      1     13              1246.50          4.29000E-08          2.09682E+08
     0      3      1     14              1256.03          4.73100E-09          2.09682E+08
     1      3      2      2               932.48          9.00600E-04          2.09399E+08
     1      3      0      2               929.71          2.60800E-03          2.09399E+08
     1      3      2      3               965.60          1.80300E-03          2.09399E+08
     1      3      0      3               962.79          4.19200E-03          2.09399E+08
     1      3      2      4               998.89          2.61300E-05          2.09399E+08
     1      3      0      4               996.05          3.59600E-04          2.09399E+08
     1      3      2      5              1032.13          1.83500E-03          2.09399E+08
     1      3      0      5              1029.28          7.12100E-03          2.09399E+08
     1      3      2      6              1065.07          4.81600E-04          2.09399E+08
     1      3      0      6              1062.23          2.41400E-03          2.09399E+08
