# Data for C- transitions (Q) 
#  Number of transitions: 2846 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    13      1     13      0              1035.33          3.69700E-02          1.11264E+09
    13      1     13      1              1076.19          2.99800E-02          1.11264E+09
    13      1     13      2              1117.57          6.72500E-04          1.11264E+09
    13      1     13      3              1159.22          4.93400E-02          1.11264E+09
    13      1     13      4              1200.81          6.90700E-02          1.11264E+09
    13      1     13      5              1241.90          2.91600E-02          1.11264E+09
    13      1     13      6              1281.95          3.96200E-03          1.11264E+09
    13      1     13      7              1320.24          7.46400E-05          1.11264E+09
    13      1     13      8              1355.87          2.74900E-06          1.11264E+09
    13      1     13      9              1387.65          2.48500E-09          1.11264E+09
    13      1     13     10              1414.02          1.77800E-08          1.11264E+09
    14      1     14      0              1042.20          3.69800E-02          1.10649E+09
    14      1     14      1              1082.80          3.02600E-02          1.10649E+09
    14      1     14      2              1123.84          6.69400E-04          1.10649E+09
    14      1     14      3              1165.04          5.00500E-02          1.10649E+09
    14      1     14      4              1206.05          6.97400E-02          1.10649E+09
    14      1     14      5              1246.40          2.87900E-02          1.10649E+09
