# Data for C- transitions (Q) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     9     10      9     10              1192.12          1.19230E+07          2.54200E-03          1.07951E+09
     9     10      9     11              1211.91          3.33457E+07          7.34600E-03          1.07951E+09
     9     10      9     12              1226.41          1.58439E+07          3.57500E-03          1.07951E+09
    10     10     10      0               896.12          1.29877E+07          1.56400E-03          1.08293E+09
    10     10     10      1               928.17          3.86539E+07          4.99500E-03          1.08293E+09
    10     10     10      2               960.47          2.87608E+07          3.98000E-03          1.08293E+09
    10     10     10      3               992.86          3.61820E+05          5.35000E-05          1.08293E+09
    10     10     10      4              1025.13          1.93706E+07          3.05300E-03          1.08293E+09
    10     10     10      5              1057.01          2.51297E+07          4.21100E-03          1.08293E+09
    10     10     10      6              1088.16          3.83103E+05          6.80400E-05          1.08293E+09
    10     10     10      7              1118.16          1.90000E+07          3.56300E-03          1.08293E+09
    10     10     10      8              1146.48          2.60343E+07          5.13300E-03          1.08293E+09
    10     10     10      9              1172.48          1.76058E+06          3.63000E-04          1.08293E+09
    10     10     10     10              1195.31          9.95600E+06          2.13400E-03          1.08293E+09
    10     10     10     11              1213.90          3.24777E+07          7.17900E-03          1.08293E+09
    10     10     10     12              1226.72          5.79477E+07          1.30800E-02          1.08293E+09
    11     10     11      0               903.10          1.27612E+07          1.56100E-03          1.08789E+09
    11     10     11      1               935.15          3.69419E+07          4.84600E-03          1.08789E+09
    11     10     11      2               967.42          2.61679E+07          3.67400E-03          1.08789E+09
    11     10     11      3               999.72          1.54951E+05          2.32300E-05          1.08789E+09
    11     10     11      4              1031.84          1.92389E+07          3.07300E-03          1.08789E+09
    11     10     11      5              1063.49          2.28916E+07          3.88400E-03          1.08789E+09
    11     10     11      6              1094.32          1.84264E+05          3.31000E-05          1.08789E+09
    11     10     11      7              1123.88          1.84871E+07          3.50300E-03          1.08789E+09
    11     10     11      8              1151.62          2.41088E+07          4.79600E-03          1.08789E+09
    11     10     11      9              1176.83          1.76722E+06          3.67100E-04          1.08789E+09
    11     10     11     10              1198.63          7.91245E+06          1.70500E-03          1.08789E+09
    11     10     11     11              1215.82          3.37536E+07          7.48400E-03          1.08789E+09
    12     10     12      0               910.70          1.24021E+07          1.54300E-03          1.09394E+09
    12     10     12      1               942.75          3.47726E+07          4.63600E-03          1.09394E+09
    12     10     12      2               974.97          2.32249E+07          3.31200E-03          1.09394E+09
    12     10     12      3              1007.18          2.73952E+04          4.16800E-06          1.09394E+09
    12     10     12      4              1039.12          1.88672E+07          3.05600E-03          1.09394E+09
