# Data for C+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
    14      0     15      4              1251.14          1.86061E+07          4.08700E-03          1.12796E+09
    14      0     13      4              1220.06          2.89252E+07          6.93700E-03          1.12796E+09
    14      0     15      5              1293.36          1.59795E+06          3.75100E-04          1.12796E+09
    14      0     13      5              1262.51          2.31380E+06          5.94200E-04          1.12796E+09
    14      0     15      6              1334.12          1.18097E+05          2.95000E-05          1.12796E+09
    14      0     13      6              1303.92          4.23731E+05          1.16100E-04          1.12796E+09
    14      0     15      7              1372.54          3.52086E+03          9.30700E-07          1.12796E+09
    14      0     13      7              1343.56          7.65225E+04          2.22600E-05          1.12796E+09
    14      0     15      8              1407.47          9.62897E+04          2.67700E-05          1.12796E+09
    14      0     13      8              1380.47          1.80165E+05          5.53200E-05          1.12796E+09
    14      0     15      9              1437.37          1.28197E+05          3.71700E-05          1.12796E+09
    14      0     13      9              1413.43          1.38201E+04          4.44800E-06          1.12796E+09
    14      0     13     10              1440.80          3.41803E+04          1.14300E-05          1.12796E+09
    15      0     16      0              1086.85          6.57552E+07          1.09400E-02          1.09586E+09
    15      0     14      0              1056.04          6.97666E+07          1.24800E-02          1.09586E+09
    15      0     16      1              1129.20          2.57320E+08          4.62300E-02          1.09586E+09
    15      0     14      1              1097.75          9.97557E+07          1.92800E-02          1.09586E+09
    15      0     16      2              1171.88          2.19884E+08          4.25500E-02          1.09586E+09
    15      0     14      2              1139.95          9.70538E+07          2.02200E-02          1.09586E+09
    15      0     16      3              1214.57          4.72767E+07          9.82700E-03          1.09586E+09
    15      0     14      3              1182.36          1.04783E+08          2.34900E-02          1.09586E+09
    15      0     16      4              1256.83          8.85320E+06          1.97100E-03          1.09586E+09
    15      0     14      4              1224.62          4.72825E+07          1.13700E-02          1.09586E+09
    15      0     16      5              1298.10          7.31114E+06          1.73600E-03          1.09586E+09
    15      0     14      5              1266.25          2.59025E+05          6.65900E-05          1.09586E+09
    15      0     16      6              1337.65          1.55998E+05          3.93300E-05          1.09586E+09
    15      0     14      6              1306.64          4.36811E+05          1.19600E-04          1.09586E+09
    15      0     16      7              1374.52          1.65504E+06          4.40600E-04          1.09586E+09
    15      0     14      7              1345.02          2.97879E+06          8.64100E-04          1.09586E+09
    15      0     16      8              1407.48          2.20127E+06          6.14500E-04          1.09586E+09
    15      0     14      8              1380.35          1.85868E+05          5.67900E-05          1.09586E+09
    15      0     16      9              1434.80          3.50683E+05          1.01700E-04          1.09586E+09
    15      0     14      9              1411.31          9.85037E+05          3.14600E-04          1.09586E+09
    15      0     14     10              1436.08          1.67914E+06          5.55300E-04          1.09586E+09
    16      0     17      0              1094.70          1.20926E+08          2.04900E-02          1.11377E+09
    16      0     15      0              1062.62          2.60163E+07          4.69100E-03          1.11377E+09
    16      0     17      1              1136.65          2.53677E+08          4.63500E-02          1.11377E+09
    16      0     15      1              1103.98          1.08583E+08          2.11300E-02          1.11377E+09
    16      0     17      2              1178.83          1.95134E+08          3.83500E-02          1.11377E+09
    16      0     15      2              1145.73          1.69363E+08          3.55000E-02          1.11377E+09
    16      0     17      3              1220.85          7.85774E+07          1.65600E-02          1.11377E+09
    16      0     15      3              1187.56          1.09858E+08          2.47400E-02          1.11377E+09
    16      0     17      4              1262.27          1.75637E+07          3.95800E-03          1.11377E+09
    16      0     15      4              1229.09          2.65972E+07          6.41600E-03          1.11377E+09
